[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [UNDERLYING_LAST], [EXPIRE_DATE], [EXPIRE_UNIX], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.067580, 0.005520, 0.114490, -0.011140, 0.035790, 0.271750, 8.000000, 0.680000, 293 x 87, 0.640000, 0.670000, 180.000000, 46.400000, 46.800000, 35 x 113, 46.400000, -0.945540, 0.008010, 0.070760, -0.005070, -0.087670, 0.336550, 1030.000000, 46.600000, 0.349000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.051110, 0.004400, 0.091540, -0.008870, 0.027170, 0.273410, 12.000000, 0.500000, 249 x 306, 0.460000, 0.490000, 185.000000, 51.450000, 51.750000, 1 x 90, 59.000000, -0.936930, 0.006910, 0.079540, -0.005730, -0.098310, 0.365460, 0.000000, 51.600000, 0.386000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.038280, 0.003410, 0.072530, -0.006790, 0.020130, 0.275880, 821.000000, 0.350000, 529 x 330, 0.330000, 0.360000, 190.000000, 56.300000, 56.800000, 106 x 104, 56.800000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 410.000000, 56.600000, 0.424000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.029230, 0.002750, 0.059050, -0.005820, 0.016040, 0.279670, 808.000000, 0.260000, 1 x 381, 0.250000, 0.270000, 195.000000, 61.350000, 61.750000, 87 x 90, 65.450000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 61.600000, 0.461000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.023370, 0.002270, 0.049180, -0.004880, 0.012990, 0.284100, 35.000000, 0.200000, 10 x 313, 0.200000, 0.210000, 200.000000, 66.350000, 66.750000, 106 x 114, 67.100000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 179.000000, 66.600000, 0.499000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.014580, 0.001450, 0.031780, -0.003640, 0.007790, 0.291380, 2.000000, 0.120000, 196 x 30, 0.110000, 0.130000, 210.000000, 76.400000, 76.700000, 108 x 112, 77.100000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 505.000000, 76.600000, 0.574000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.009310, 0.000950, 0.022410, -0.002510, 0.004620, 0.302650, 0.000000, 0.090000, 786 x 401, 0.060000, 0.100000, 220.000000, 86.400000, 86.650000, 40 x 90, 80.950000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 86.600000, 0.649000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.006990, 0.000730, 0.017580, -0.001810, 0.003900, 0.315130, 201.000000, 0.070000, 165 x 195, 0.050000, 0.070000, 230.000000, 96.400000, 96.700000, 88 x 90, 90.070000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 96.600000, 0.724000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.005290, 0.000540, 0.013900, -0.001150, 0.002730, 0.327120, 0.000000, 0.050000, 20 x 333, 0.030000, 0.060000, 240.000000, 106.400000, 106.750000, 40 x 24, 89.690000, -0.840370, 0.002420, 0.153900, -0.015090, -0.149650, 0.681590, 0.000000, 106.600000, 0.799000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.003870, 0.000370, 0.009340, -0.001240, 0.002000, 0.333620, 0.000000, 0.020000, 346 x 458, 0.010000, 0.050000, 250.000000, 116.400000, 116.700000, 40 x 40, 107.900000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 116.600000, 0.874000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.003820, 0.000360, 0.009040, -0.001280, 0.001330, 0.352310, 0.000000, 0.020000, 1 x 285, 0.020000, 0.040000, 260.000000, 126.350000, 126.750000, 33 x 90, 110.100000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 126.600000, 0.948000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.001400, 0.000140, 0.004910, -0.000770, 0.000860, 0.348390, 0.000000, 0.030000, 0 x 10, 0.000000, 0.030000, 270.000000, 136.350000, 136.700000, 1 x 1, 108.140000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 136.600000, 1.023000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.001710, 0.000150, 0.005240, -0.000240, 0.001100, 0.365370, 3.000000, 0.010000, 0 x 480, 0.000000, 0.030000, 280.000000, 146.300000, 146.800000, 50 x 24, 130.120000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 146.600000, 1.098000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.001740, 0.000130, 0.005290, -0.000190, 0.000580, 0.380720, 0.000000, 0.030000, 0 x 1464, 0.000000, 0.030000, 290.000000, 156.250000, 156.700000, 40 x 24, 139.750000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 156.600000, 1.173000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-06-16, 1686945600, 154.960000, 0.001200, 0.000180, 0.005100, -0.001030, 0.001370, 0.394780, 43.000000, 0.010000, 100 x 352, 0.010000, 0.020000, 300.000000, 166.400000, 166.700000, 40 x 90, 155.150000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 166.600000, 1.248000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 1.000000, 0.000000, 9.656930, 0.000000, 0.000000, 0.000560, 0.000000, 80.080000, 90 x 90, 84.100000, 84.500000, 50.000000, 0.100000, 0.120000, 8 x 980, 0.110000, -0.005010, 0.000220, 0.014640, -0.001740, -0.004010, 0.594270, 37.000000, 83.400000, 0.625000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 1.000000, 0.000000, 10.881710, 0.000000, 0.000000, 0.000530, 0.000000, 74.150000, 120 x 1, 79.150000, 79.650000, 55.000000, 0.110000, 0.170000, 51 x 57, 0.140000, -0.007330, 0.000320, 0.018510, -0.002220, -0.005610, 0.558090, 1.000000, 78.400000, 0.588000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 1.000000, 0.000000, 12.107080, 0.000000, 0.000000, 0.000570, 0.000000, 65.900000, 90 x 90, 74.350000, 74.950000, 60.000000, 0.170000, 0.230000, 251 x 323, 0.220000, -0.010120, 0.000480, 0.026160, -0.003090, -0.008170, 0.534140, 5.000000, 73.400000, 0.550000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.992750, 0.000360, 0.014860, -0.007960, 0.326390, 0.428140, 0.000000, 63.600000, 120 x 90, 69.550000, 70.150000, 65.000000, 0.250000, 0.290000, 18 x 274, 0.270000, -0.013780, 0.000750, 0.034380, -0.004440, -0.011390, 0.508730, 5.000000, 68.400000, 0.513000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.987330, 0.000720, 0.028580, -0.010640, 0.347280, 0.435440, 0.000000, 63.300000, 44 x 90, 64.800000, 65.350000, 70.000000, 0.350000, 0.390000, 190 x 473, 0.350000, -0.018710, 0.000950, 0.045030, -0.005520, -0.015340, 0.487600, 2.000000, 63.400000, 0.475000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.979960, 0.001050, 0.043140, -0.012960, 0.367480, 0.429260, 0.000000, 54.370000, 54 x 90, 60.100000, 60.550000, 75.000000, 0.480000, 0.520000, 261 x 152, 0.620000, -0.026260, 0.001330, 0.057960, -0.006950, -0.020530, 0.467040, 0.000000, 58.400000, 0.438000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.968940, 0.001560, 0.063910, -0.015150, 0.384810, 0.424060, 0.000000, 50.800000, 1 x 1, 55.400000, 55.900000, 80.000000, 0.660000, 0.700000, 104 x 110, 0.690000, -0.035570, 0.001760, 0.075160, -0.007900, -0.027240, 0.448680, 39.000000, 53.400000, 0.400000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.957560, 0.002230, 0.085150, -0.018090, 0.400690, 0.412120, 0.000000, 54.450000, 118 x 90, 50.700000, 51.300000, 85.000000, 0.920000, 0.940000, 19 x 40, 0.950000, -0.047380, 0.002390, 0.095480, -0.009810, -0.037560, 0.433470, 7.000000, 48.400000, 0.363000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.942010, 0.002920, 0.109750, -0.020190, 0.413680, 0.399820, 1.000000, 47.000000, 105 x 90, 46.250000, 46.600000, 90.000000, 1.210000, 1.260000, 108 x 69, 1.260000, -0.062950, 0.003080, 0.119000, -0.011680, -0.048960, 0.417240, 1.000000, 43.400000, 0.326000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.921060, 0.003870, 0.139490, -0.023250, 0.422650, 0.391230, 0.000000, 41.150000, 50 x 90, 41.700000, 42.250000, 95.000000, 1.600000, 1.670000, 413 x 64, 1.670000, -0.081820, 0.003900, 0.145990, -0.014150, -0.063370, 0.401860, 2.000000, 38.400000, 0.288000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.896550, 0.004820, 0.171160, -0.026560, 0.428310, 0.380370, 0.000000, 37.000000, 517 x 210, 37.450000, 37.800000, 100.000000, 2.160000, 2.190000, 15 x 264, 2.190000, -0.106670, 0.004960, 0.177600, -0.016320, -0.081800, 0.390150, 65.000000, 33.400000, 0.251000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.866620, 0.005990, 0.205150, -0.028960, 0.429050, 0.368220, 1.000000, 33.300000, 250 x 418, 33.250000, 33.550000, 105.000000, 2.820000, 2.860000, 14 x 260, 2.860000, -0.136420, 0.006110, 0.210930, -0.018040, -0.103920, 0.376710, 522.000000, 28.400000, 0.213000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.831390, 0.007250, 0.241630, -0.032080, 0.425770, 0.357940, 0.000000, 28.980000, 259 x 365, 29.200000, 29.500000, 110.000000, 3.600000, 3.700000, 538 x 237, 3.650000, -0.172450, 0.007390, 0.245870, -0.020100, -0.129970, 0.364550, 21.000000, 23.400000, 0.176000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.789400, 0.008570, 0.276700, -0.034490, 0.417330, 0.346500, 0.000000, 24.150000, 253 x 36, 25.350000, 25.550000, 115.000000, 4.650000, 4.750000, 278 x 391, 4.750000, -0.214480, 0.008710, 0.281400, -0.022390, -0.159710, 0.354030, 33.000000, 18.400000, 0.138000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.741650, 0.009890, 0.310810, -0.036720, 0.402420, 0.336260, 0.000000, 22.150000, 322 x 448, 21.650000, 22.000000, 120.000000, 5.900000, 6.050000, 275 x 620, 6.050000, -0.264120, 0.010110, 0.314000, -0.023600, -0.192780, 0.343130, 15.000000, 13.400000, 0.101000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.687010, 0.011230, 0.340220, -0.037580, 0.383340, 0.325660, 2.000000, 18.100000, 437 x 263, 18.300000, 18.500000, 125.000000, 7.400000, 7.550000, 863 x 227, 7.670000, -0.319350, 0.011520, 0.343730, -0.024700, -0.227720, 0.332260, 8.000000, 8.400000, 0.063000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.627280, 0.012300, 0.363770, -0.037860, 0.357760, 0.316660, 10.000000, 15.730000, 335 x 277, 15.200000, 15.400000, 130.000000, 9.250000, 9.400000, 155 x 940, 9.400000, -0.381910, 0.012780, 0.365900, -0.024840, -0.264280, 0.323890, 176.000000, 3.400000, 0.026000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.563380, 0.013280, 0.378460, -0.038340, 0.327170, 0.307380, 102.000000, 12.260000, 364 x 448, 12.400000, 12.550000, 135.000000, 11.350000, 11.550000, 240 x 915, 11.230000, -0.449630, 0.013970, 0.378930, -0.024500, -0.297050, 0.314450, 194.000000, 1.600000, 0.012000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.495970, 0.013810, 0.384120, -0.037100, 0.293370, 0.299050, 252.000000, 10.000000, 316 x 334, 9.900000, 10.100000, 140.000000, 13.900000, 14.050000, 159 x 746, 13.830000, -0.521510, 0.014790, 0.379030, -0.022640, -0.325300, 0.306420, 34.000000, 6.600000, 0.049000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.427390, 0.013980, 0.378110, -0.034730, 0.257350, 0.291070, 20.000000, 7.850000, 486 x 449, 7.750000, 7.900000, 145.000000, 16.750000, 17.050000, 278 x 1435, 16.800000, -0.595020, 0.015290, 0.366830, -0.020660, -0.343540, 0.300730, 2.000000, 11.600000, 0.087000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.360440, 0.013610, 0.360480, -0.031750, 0.219290, 0.283870, 389.000000, 6.050000, 238 x 470, 5.950000, 6.100000, 150.000000, 19.950000, 20.350000, 515 x 1180, 19.850000, -0.670640, 0.015540, 0.339090, -0.018260, -0.345990, 0.294050, 1.000000, 16.600000, 0.124000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.296650, 0.012940, 0.333340, -0.028950, 0.183660, 0.278360, 89.000000, 4.550000, 187 x 260, 4.500000, 4.600000, 155.000000, 23.600000, 23.950000, 178 x 561, 24.100000, -0.744810, 0.015330, 0.296980, -0.014710, -0.329970, 0.288160, 3.000000, 21.600000, 0.162000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.238980, 0.011830, 0.299850, -0.025170, 0.149090, 0.272590, 59.000000, 3.360000, 748 x 527, 3.300000, 3.450000, 160.000000, 27.450000, 27.950000, 187 x 72, 28.600000, -0.819430, 0.014800, 0.236510, -0.010790, -0.285390, 0.280780, 0.000000, 26.600000, 0.199000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.190310, 0.010410, 0.262280, -0.021060, 0.119570, 0.269620, 440.000000, 2.430000, 377 x 286, 2.440000, 2.540000, 165.000000, 31.900000, 32.450000, 258 x 94, 40.730000, -0.871450, 0.013560, 0.183090, -0.007810, -0.236560, 0.284130, 0.000000, 31.600000, 0.237000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.148120, 0.009030, 0.223530, -0.017790, 0.093640, 0.266380, 56.000000, 1.800000, 359 x 269, 1.780000, 1.840000, 170.000000, 36.450000, 37.050000, 62 x 70, 43.390000, -0.927150, 0.012330, 0.110680, -0.004050, -0.149370, 0.281910, 0.000000, 36.600000, 0.274000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.114380, 0.007600, 0.187660, -0.015050, 0.073380, 0.264720, 24.000000, 1.360000, 534 x 293, 1.290000, 1.350000, 175.000000, 41.250000, 41.800000, 114 x 90, 45.010000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 41.600000, 0.311000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.088180, 0.006210, 0.154640, -0.011880, 0.056120, 0.264730, 40.000000, 1.000000, 438 x 260, 0.930000, 0.990000, 180.000000, 46.200000, 46.750000, 90 x 90, 52.700000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 46.600000, 0.349000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.067100, 0.005070, 0.125860, -0.009670, 0.043250, 0.264210, 0.000000, 0.670000, 708 x 9, 0.670000, 0.730000, 185.000000, 51.250000, 51.900000, 90 x 34, 53.560000, -0.946340, 0.007960, 0.072720, -0.004210, -0.092240, 0.338150, 0.000000, 51.600000, 0.386000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.050970, 0.004130, 0.101790, -0.007890, 0.033660, 0.265080, 33.000000, 0.530000, 654 x 305, 0.490000, 0.540000, 190.000000, 56.400000, 56.800000, 90 x 90, 54.650000, -0.933330, 0.006990, 0.089320, -0.005960, -0.119310, 0.368230, 0.000000, 56.600000, 0.424000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.039450, 0.003280, 0.082150, -0.006380, 0.025360, 0.266250, 2.000000, 0.410000, 42 x 31, 0.370000, 0.390000, 195.000000, 61.250000, 61.900000, 90 x 123, 59.500000, -0.927570, 0.006160, 0.093510, -0.006710, -0.124400, 0.391830, 0.000000, 61.600000, 0.461000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.030500, 0.002660, 0.066730, -0.005250, 0.020030, 0.267840, 65.000000, 0.290000, 635 x 126, 0.270000, 0.300000, 200.000000, 66.250000, 66.900000, 66 x 123, 51.280000, -0.918330, 0.005540, 0.103370, -0.008330, -0.139310, 0.418150, 0.000000, 66.600000, 0.499000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.023810, 0.002170, 0.055150, -0.004610, 0.015680, 0.271000, 0.000000, 0.350000, 768 x 281, 0.200000, 0.240000, 205.000000, 71.250000, 71.900000, 90 x 121, 0.000000, -0.908910, 0.004970, 0.113040, -0.008900, -0.149340, 0.445020, , 71.600000, 0.536000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.018830, 0.001710, 0.044360, -0.003930, 0.012610, 0.274240, 0.000000, 0.220000, 823 x 485, 0.150000, 0.190000, 210.000000, 76.350000, 76.750000, 90 x 90, 59.470000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 76.600000, 0.574000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.015410, 0.001410, 0.037140, -0.002950, 0.009570, 0.277720, 0.000000, 0.220000, 110 x 333, 0.120000, 0.150000, 215.000000, 81.300000, 81.850000, 1 x 55, 0.000000, -0.890110, 0.004160, 0.129180, -0.012700, -0.149780, 0.498020, , 81.600000, 0.611000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.012100, 0.001130, 0.030800, -0.002570, 0.007670, 0.279600, 2.000000, 0.100000, 110 x 206, 0.090000, 0.120000, 220.000000, 86.300000, 86.800000, 55 x 90, 69.420000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 86.600000, 0.649000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.009030, 0.000930, 0.024710, -0.001450, 0.006360, 0.281880, 0.000000, 0.100000, 891 x 37, 0.060000, 0.100000, 225.000000, 91.300000, 91.800000, 55 x 90, 77.100000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 91.600000, 0.686000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.007980, 0.000780, 0.022000, -0.002130, 0.005050, 0.287930, 0.000000, 0.100000, 30 x 94, 0.050000, 0.090000, 230.000000, 96.250000, 96.900000, 120 x 121, 76.670000, -0.862910, 0.003240, 0.151330, -0.015400, -0.149490, 0.576680, 0.000000, 96.600000, 0.724000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.006780, 0.000710, 0.018680, -0.001740, 0.004490, 0.293050, 0.000000, 0.070000, 30 x 141, 0.040000, 0.080000, 235.000000, 101.400000, 101.700000, 33 x 90, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 101.600000, 0.761000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.005310, 0.000520, 0.014890, -0.001450, 0.003870, 0.293780, 0.000000, 0.060000, 68 x 55, 0.020000, 0.070000, 240.000000, 106.350000, 106.750000, 55 x 55, 84.530000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 106.600000, 0.799000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.004550, 0.000430, 0.013470, -0.000880, 0.002910, 0.299100, 30.000000, 0.050000, 528 x 396, 0.020000, 0.060000, 245.000000, 111.300000, 111.850000, 55 x 55, 0.000000, -0.835710, 0.002710, 0.170770, -0.014900, -0.154070, 0.655590, , 111.600000, 0.836000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.003070, 0.000340, 0.008880, -0.000590, 0.001620, 0.294030, 0.000000, 0.070000, 622 x 1, 0.010000, 0.040000, 250.000000, 116.300000, 116.800000, 90 x 44, 76.300000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 116.600000, 0.874000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.003320, 0.000340, 0.008700, -0.000500, 0.001630, 0.311120, 24.000000, 0.030000, 197 x 315, 0.010000, 0.040000, 260.000000, 126.250000, 126.800000, 1 x 55, 118.220000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 126.600000, 0.948000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.002360, 0.000320, 0.008080, -0.000690, 0.001560, 0.327050, 2.000000, 0.020000, 190 x 47, 0.010000, 0.040000, 270.000000, 136.300000, 136.800000, 90 x 55, 128.600000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 136.600000, 1.023000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-07-21, 1689969600, 189.960000, 0.002300, 0.000230, 0.007190, -0.000490, 0.001730, 0.336020, 10.000000, 0.020000, 0 x 1601, 0.000000, 0.040000, 280.000000, 146.350000, 146.750000, 56 x 121, 129.400000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 146.600000, 1.098000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-08-18, 1692388800, 217.960000, 1.000000, 0.000000, 10.128280, 0.000000, 0.000000, 0.000070, , 0.000000, 82 x 104, 83.700000, 85.100000, 50.000000, 0.080000, 0.170000, 1 x 49, 0.170000, -0.005430, 0.000300, 0.016900, -0.002540, -0.005120, 0.565150, 0.000000, 83.400000, 0.625000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-08-18, 1692388800, 217.960000, 1.000000, 0.000000, 11.529510, 0.000000, 0.000000, -0.000270, 1.000000, 79.850000, 82 x 90, 78.900000, 80.250000, 55.000000, 0.140000, 0.230000, 164 x 996, 0.220000, -0.008540, 0.000460, 0.024040, -0.003180, -0.007580, 0.542960, 7.000000, 78.400000, 0.588000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-08-18, 1692388800, 217.960000, 0.993720, 0.000230, 0.009410, -0.006950, 0.346260, 0.411060, , 0.000000, 82 x 90, 74.100000, 75.450000, 60.000000, 0.210000, 0.300000, 627 x 838, 0.310000, -0.012110, 0.000620, 0.032500, -0.003670, -0.011070, 0.519180, 7.000000, 73.400000, 0.550000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-08-18, 1692388800, 217.960000, 0.988510, 0.000530, 0.024720, -0.009230, 0.370370, 0.438290, , 0.000000, 82 x 105, 69.350000, 70.700000, 65.000000, 0.310000, 0.400000, 1 x 833, 0.550000, -0.016700, 0.000770, 0.042890, -0.004640, -0.015750, 0.498460, 0.000000, 68.400000, 0.513000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-08-18, 1692388800, 217.960000, 0.981540, 0.000880, 0.041090, -0.011360, 0.393370, 0.437990, , 0.000000, 80 x 90, 64.650000, 65.950000, 70.000000, 0.430000, 0.530000, 366 x 1066, 0.000000, -0.022920, 0.001130, 0.056290, -0.005420, -0.021220, 0.478330, , 63.400000, 0.475000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-08-18, 1692388800, 217.960000, 0.972690, 0.001270, 0.060350, -0.013570, 0.413340, 0.433070, , 0.000000, 50 x 23, 60.000000, 61.250000, 75.000000, 0.590000, 0.700000, 917 x 970, 0.750000, -0.031190, 0.001480, 0.071700, -0.006470, -0.027970, 0.459590, 0.000000, 58.400000, 0.438000
1673557200, 2023-01-12 16:00, 2023-01-12, 16.000000, 133.440000, 2023-08-18, 1692388800, 217.960000, 0.961600, 0.001740, 0.079800, -0.015650, 0.433890, 0.421620, , 0.000000, 195 x 176, 55.350000, 56.600000, 80.000000, 0.800000, 0.930000, 676 x 634, 0.870000, -0.040670, 0.001930, 0.090970, -0.008020, -0.036650, 0.442390, 11.000000, 53.400000, 0.400000
